NASDAQ Symbol,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,ETF,NextShares,NASDAQ,Common Stock
REPL,"Replimune Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RETA,"Reata Pharmaceuticals, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RETO,"ReTo Eco-Solutions, Inc. - Common Shares",S,N,N,100,N,N,NASDAQ,No
REVB,"Revelation Biosciences, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
REVBW,"Revelation Biosciences, Inc. - Warrant",S,N,N,100,N,N,NASDAQ,No
REYN,Reynolds Consumer Products Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RFAC,RF Acquisition Corp. - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
RFACR,RF Acquisition Corp. - Rights,G,N,N,100,N,N,NASDAQ,No
RFACU,RF Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
RFACW,RF Acquisition Corp. - Warrants,G,N,N,100,N,N,NASDAQ,No
RFDI,First Trust RiverFront Dynamic Developed International ETF,G,N,N,100,Y,N,NASDAQ,No
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,G,N,N,100,Y,N,NASDAQ,No
RFEU,First Trust RiverFront Dynamic Europe ETF,G,N,N,100,Y,N,NASDAQ,No
RFIL,"RF Industries, Ltd. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RGC,Regencell Bioscience Holdings Limited - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
RGCO,RGC Resources Inc. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
RGEN,Repligen Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RGF,"The Real Good Food Company, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RGLD,"Royal Gold, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RGLS,Regulus Therapeutics Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
RGNX,REGENXBIO Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RGP,"Resources Connection, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RGTI,"Rigetti Computing, Inc.  - Common stock",S,N,N,100,N,N,NASDAQ,Yes
RGTIW,"Rigetti Computing, Inc.  - Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",S,N,N,100,N,N,NASDAQ,No
RIBT,RiceBran Technologies - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
RICK,"RCI Hospitality Holdings, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RIGL,"Rigel Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RILY,"B. Riley Financial, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RILYG,"B. Riley Financial, Inc. - 5.00% Senior Notes due 2026",G,N,N,100,N,N,NASDAQ,No
RILYK,"B. Riley Financial, Inc. - 5.50% Senior Notes Due 2026",G,N,N,100,N,N,NASDAQ,No
RILYL,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series B Cumulative Perpetual Preferred Stock",G,N,N,100,N,N,NASDAQ,No
RILYM,"B. Riley Financial, Inc. - 6.375% Senior Notes due 2025",G,N,N,100,N,N,NASDAQ,No
RILYN,"B. Riley Financial, Inc. - 6.50% Senior Notes Due 2026",G,N,N,100,N,N,NASDAQ,No
RILYO,"B. Riley Financial, Inc. - 6.75% Senior Notes due 2024",G,N,N,100,N,N,NASDAQ,No
RILYP,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",G,N,N,100,N,N,NASDAQ,No
RILYT,"B. Riley Financial, Inc. - 6.00% Senior Notes Due 2028",G,N,N,100,N,N,NASDAQ,No
RILYZ,"B. Riley Financial, Inc. - 5.25% Senior Notes due 2028",G,N,N,100,N,N,NASDAQ,No
RING,iShares MSCI Global Gold Miners ETF,G,N,N,100,Y,N,NASDAQ,No
RIOT,"Riot Platforms, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RIVN,"Rivian Automotive, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RKDA,"Arcadia Biosciences, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RKLB,"Rocket Lab USA, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RLAY,"Relay Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RLMD,"Relmada Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RLYB,Rallybio Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RMBI,"Richmond Mutual Bancorporation, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RMBL,"RumbleOn, Inc. - Class B Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RMBS,"Rambus, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RMGC,RMG Acquisition Corp. III - Class A Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
RMGCU,RMG Acquisition Corp. III - Unit,S,N,D,100,N,N,NASDAQ,No
RMGCW,RMG Acquisition Corp. III - Warrant,S,N,D,100,N,N,NASDAQ,No
RMNI,"Rimini Street, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RMR,The RMR Group Inc. - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
RMTI,"Rockwell Medical, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RNA,"Avidity Biosciences, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RNAZ,"TransCode Therapeutics, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
RNDV,US Equity Dividend Select ETF,G,N,N,100,Y,N,NASDAQ,No
RNEM,Emerging Markets Equity Select ETF,G,N,N,100,Y,N,NASDAQ,No
RNEW,VanEck Green Infrastructure ETF,G,N,N,100,Y,N,NASDAQ,No
RNLC,Large Cap US Equity Select ETF,G,N,N,100,Y,N,NASDAQ,No
RNLX,Renalytix plc - American Depositary Shares,G,N,N,100,N,N,NASDAQ,No
RNMC,Mid Cap US Equity Select ETF,G,N,N,100,Y,N,NASDAQ,No
RNRG,Global X Renewable Energy Producers ETF,G,N,N,100,Y,N,NASDAQ,No
RNSC,Small Cap US Equity Select ETF,G,N,N,100,Y,N,NASDAQ,No
RNST,Renasant Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RNW,ReNew Energy Global plc - Class A Shares,Q,N,N,100,N,N,NASDAQ,No
RNWWW,ReNew Energy Global plc - Warrant,Q,N,N,100,N,N,NASDAQ,No
RNXT,"RenovoRx, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
ROAD,"Construction Partners, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROBT,First Trust Nasdaq Artificial Intelligence and Robotics ETF,G,N,N,100,Y,N,NASDAQ,No
ROCK,"Gibraltar Industries, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROCL,Roth CH Acquisition V Co. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
ROCLU,Roth CH Acquisition V Co. - Unit,G,N,N,100,N,N,NASDAQ,No
ROCLW,Roth CH Acquisition V Co. - Warrant,G,N,N,100,N,N,NASDAQ,No
ROE,Astoria US Quality Kings ETF,G,N,N,100,Y,N,NASDAQ,No
ROIC,Retail Opportunity Investments Corp. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
ROIV,Roivant Sciences Ltd. - Common Shares,G,N,N,100,N,N,NASDAQ,No
ROKU,"Roku, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROOT,"Root, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROP,"Roper Technologies, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROSE,Rose Hill Acquisition Corporation - Class A Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
ROSEU,Rose Hill Acquisition Corporation - Unit,S,N,N,100,N,N,NASDAQ,No
ROSEW,Rose Hill Acquisition Corporation - Warrant,S,N,N,100,N,N,NASDAQ,No
ROST,"Ross Stores, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
ROVR,"Rover Group, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RPAY,Repay Holdings Corporation - Class A Common Stock,S,N,N,100,N,N,NASDAQ,Yes
RPD,"Rapid7, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RPHM,"Reneo Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RPID,"Rapid Micro Biosystems, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RPRX,Royalty Pharma plc - Class A Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
RPTX,Repare Therapeutics Inc. - Common Shares,Q,N,N,100,N,N,NASDAQ,No
RRBI,"Red River Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RRGB,"Red Robin Gourmet Burgers, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RRR,"Red Rock Resorts, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RSLS,"ReShape Lifesciences, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RSSS,"Research Solutions, Inc - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RSVR,"Reservoir Media, Inc.. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RSVRW,"Reservoir Media, Inc.. - Warrant",G,N,N,100,N,N,NASDAQ,No
RTC,Baijiayun Group Ltd - Class Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
RTH,VanEck Retail ETF,G,N,N,100,Y,N,NASDAQ,No
RUM,Rumble Inc. - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
RUMBW,Rumble Inc. - Warrant,G,N,N,100,N,N,NASDAQ,No
RUN,Sunrun Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RUNN,Running Oak Efficient Growth ETF,G,N,N,100,Y,N,NASDAQ,No
RUSHA,"Rush Enterprises, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RUSHB,"Rush Enterprises, Inc. - Class B Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RVLP,RVL Pharmaceuticals plc - Ordinary Shares,Q,N,D,100,N,N,NASDAQ,No
RVMD,"Revolution Medicines, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RVNC,"Revance Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RVPH,"Reviva Pharmaceuticals Holdings, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
RVPHW,"Reviva Pharmaceuticals Holdings, Inc. - Warrants",S,N,N,100,N,N,NASDAQ,No
RVSB,Riverview Bancorp Inc - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RVSN,Rail Vision Ltd. - Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
RVSNW,Rail Vision Ltd. - Warrant,S,N,N,100,N,N,NASDAQ,No
RVYL,Ryvyl Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
RWAY,Runway Growth Finance Corp. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
RWAYL,Runway Growth Finance Corp. - 7.50% Notes due 2027,Q,N,N,100,N,N,NASDAQ,No
RWAYZ,Runway Growth Finance Corp. - 8.00% Notes due 2027,Q,N,N,100,N,N,NASDAQ,No
RWLK,ReWalk Robotics Ltd. - Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
RWOD,Redwoods Acquisition Corp. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
RWODR,Redwoods Acquisition Corp. - Rights,G,N,N,100,N,N,NASDAQ,No
RWODU,Redwoods Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
RWODW,Redwoods Acquisition Corp. - Warrants,G,N,N,100,N,N,NASDAQ,No
RXRX,"Recursion Pharmaceuticals, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RXST,"RxSight, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RXT,"Rackspace Technology, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
RYAAY,"Ryanair Holdings plc - American Depositary Shares, each representing five Ordinary Shares",Q,N,N,100,N,N,NASDAQ,No
RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RYZB,"RayzeBio, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
RZLT,"Rezolute, Inc. - Common Stock (NV)",S,N,N,100,N,N,NASDAQ,Yes
SABR,Sabre Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SABS,"SAB Biotherapeutics, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SABSW,"SAB Biotherapeutics, Inc. - Warrant",S,N,N,100,N,N,NASDAQ,No
SAFT,"Safety Insurance Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SAGA,Sagaliam Acquisition Corp. - Class A Common Stock,G,N,H,100,N,N,NASDAQ,Yes
SAGAR,Sagaliam Acquisition Corp. - Rights,G,N,H,100,N,N,NASDAQ,No
SAGAU,Sagaliam Acquisition Corp. - Units,G,N,H,100,N,N,NASDAQ,No
SAGE,"Sage Therapeutics, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SAI,SAI.TECH Global Corporation  - Class A Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
SAIA,"Saia, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SAITW,SAI.TECH Global Corporation  - Warrant,S,N,N,100,N,N,NASDAQ,No
SALM,"Salem Media Group, Inc. - Class A Common Stock",G,N,D,100,N,N,NASDAQ,Yes
SAMA,Schultze Special Purpose Acquisition Corp. II - Class A Common Stock,G,N,D,100,N,N,NASDAQ,Yes
SAMAU,Schultze Special Purpose Acquisition Corp. II - Units,G,N,N,100,N,N,NASDAQ,No
SAMAW,Schultze Special Purpose Acquisition Corp. II - Warrant,G,N,N,100,N,N,NASDAQ,No
SAMG,Silvercrest Asset Management Group Inc. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
SANA,"Sana Biotechnology, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SANG,Sangoma Technologies Corporation - Common Shares,Q,N,N,100,N,N,NASDAQ,No
SANM,Sanmina Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SANW,S&W Seed Company - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
SARK,AXS Short Innovation Daily ETF,G,N,N,100,Y,N,NASDAQ,No
SASI,"Sigma Additive Solutions, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SASR,"Sandy Spring Bancorp, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SATL,Satellogic Inc. - Class A Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
SATLW,Satellogic Inc. - Warrant,S,N,N,100,N,N,NASDAQ,No
SATS,EchoStar Corporation - Common stock,Q,N,N,100,N,N,NASDAQ,Yes
SAVA,"Cassava Sciences, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SBAC,SBA Communications Corporation - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SBCF,Seacoast Banking Corporation of Florida - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SBET,SharpLink Gaming Ltd. - Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
SBFG,"SB Financial Group, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SBFM,Sunshine Biopharma Inc. - Common stock,S,N,D,100,N,N,NASDAQ,Yes
SBFMW,Sunshine Biopharma Inc. - Warrant,S,N,N,100,N,N,NASDAQ,No
SBGI,"Sinclair, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SBLK,Star Bulk Carriers Corp. - Common Shares,Q,N,N,100,N,N,NASDAQ,No
SBRA,"Sabra Health Care REIT, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SBSI,"Southside Bancshares, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SBT,"Sterling Bancorp, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SBUX,Starbucks Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SCHL,Scholastic Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SCKT,"Socket Mobile, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SCLX,Scilex Holding Company - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SCLXW,Scilex Holding Company - Warrant,S,N,N,100,N,N,NASDAQ,No
SCNI,Scinai Immunotherapeutics Ltd. - American Depositary Shares,S,N,D,100,N,N,NASDAQ,No
SCOR,"comScore, Inc. - Common Stock",Q,N,D,100,N,N,NASDAQ,Yes
SCPH,scPharmaceuticals Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SCPL,SciPlay Corporation - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SCRM,Screaming Eagle Acquisition Corp. - Class A Ordinary Shares,G,N,N,100,N,N,NASDAQ,No
SCRMU,Screaming Eagle Acquisition Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
SCRMW,Screaming Eagle Acquisition Corp. - Warrant,G,N,N,100,N,N,NASDAQ,No
SCSC,"ScanSource, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SCTL,"Societal CDMO, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SCVL,"Shoe Carnival, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SCWO,374Water Inc. - common stock,S,N,N,100,N,N,NASDAQ,Yes
SCWX,SecureWorks Corp. - Class A Common Stock,Q,N,D,100,N,N,NASDAQ,Yes
SCYX,"SCYNEXIS, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SCZ,iShares MSCI EAFE Small-Cap ETF,G,N,N,100,Y,N,NASDAQ,No
SDA,SunCar Technology Group Inc. - Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
SDAWW,SunCar Technology Group Inc. - Warrant,S,N,N,100,N,N,NASDAQ,No
SDC,"SmileDirectClub, Inc. - Common Stock",Q,N,D,100,N,N,NASDAQ,Yes
SDG,iShares MSCI Global Sustainable Development Goals ETF,G,N,N,100,Y,N,NASDAQ,No
SDGR,"Schrodinger, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SDIG,"Stronghold Digital Mining, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SDOT,Sadot Group Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SDSI,American Century Short Duration Strategic Income ETF,G,N,N,100,Y,N,NASDAQ,No
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,G,N,N,100,Y,N,NASDAQ,No
SEAT,Vivid Seats Inc. - Class A common stock,Q,N,N,100,N,N,NASDAQ,Yes
SEATW,Vivid Seats Inc. - Warrant,Q,N,N,100,N,N,NASDAQ,No
SECO,Secoo Holding Limited - American Depositary Shares,S,N,H,100,N,N,NASDAQ,No
SEDG,"SolarEdge Technologies, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SEED,Origin Agritech Limited - Ordinary Shares,S,N,D,100,N,N,NASDAQ,No
SEEL,"Seelos Therapeutics, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SEER,"Seer, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SEIC,SEI Investments Company - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SELB,"Selecta Biosciences, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SELF,"Global Self Storage, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SENEA,Seneca Foods Corp. - Class A Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SENEB,Seneca Foods Corp. - Class B Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SEPA,SEP Acquisition Corp - Class A Common Stock,S,N,D,100,N,N,NASDAQ,Yes
SEPAU,SEP Acquisition Corp - Unit,S,N,D,100,N,N,NASDAQ,No
SEPAW,SEP Acquisition Corp - Warrants,S,N,D,100,N,N,NASDAQ,No
SERA,"Sera Prognostics, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SETM,Sprott Energy Transition Materials ETF,G,N,N,100,Y,N,NASDAQ,No
SEVN,Seven Hills Realty Trust  - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SEZL,Sezzle Inc. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SFBC,"Sound Financial Bancorp, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SFE,"Safeguard Scientifics, Inc. - Common stock",S,N,N,100,N,N,NASDAQ,Yes
SFIX,"Stitch Fix, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SFM,"Sprouts Farmers Market, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SFNC,Simmons First National Corporation - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SFR,"Appreciate Holdings, Inc. - Class A Common Stock",G,N,H,100,N,N,NASDAQ,Yes
SFRWW,"Appreciate Holdings, Inc. - Warrant",S,N,E,100,N,N,NASDAQ,No
SFST,"Southern First Bancshares, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SFT,"Shift Technologies, Inc. - Class A Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SFWL,Shengfeng Development Limited - Class A Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
SGA,"Saga Communications, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SGBX,Safe & Green Holdings Corp. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SGC,"Superior Group of Companies, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SGEN,Seagen Inc.  - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SGH,"SMART Global Holdings, Inc. - Ordinary Shares",Q,N,N,100,N,N,NASDAQ,No
SGHT,"Sight Sciences, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SGII,Seaport Global Acquisition II Corp. - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
SGIIU,Seaport Global Acquisition II Corp. - Unit,G,N,N,100,N,N,NASDAQ,No
SGIIW,Seaport Global Acquisition II Corp. - Warrants,G,N,N,100,N,N,NASDAQ,No
SGLY,Singularity Future Technology Ltd. - Common Stock,S,N,D,100,N,N,NASDAQ,Yes
SGMA,"SigmaTron International, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SGML,Sigma Lithium Corporation - common shares,S,N,N,100,N,N,NASDAQ,No
SGMO,"Sangamo Therapeutics, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SGMT,Sagimet Biosciences Inc. - Series A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
SGRP,"SPAR Group, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SGRY,"Surgery Partners, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SHBI,Shore Bancshares Inc - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SHC,Sotera Health Company - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SHCR,"Sharecare, Inc. - Class A Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SHCRW,"Sharecare, Inc. - Warrant",Q,N,N,100,N,N,NASDAQ,No
SHEN,Shenandoah Telecommunications Co - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SHFS,"SHF Holdings, Inc. - Class A Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SHFSW,"SHF Holdings, Inc. - Warrants",S,N,N,100,N,N,NASDAQ,No
SHIP,Seanergy Maritime Holdings Corp. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SHLS,"Shoals Technologies Group, Inc. - Class A Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SHLT,SHL Telemedicine Ltd - American Depositary Shares,S,N,N,100,N,N,NASDAQ,No
SHOO,"Steven Madden, Ltd. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SHOT,"Safety Shot, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SHOTW,"Safety Shot, Inc. - Warrant",S,N,N,100,N,N,NASDAQ,No
SHPH,"Shuttle Pharmaceuticals Holdings, Inc. - common stock",S,N,D,100,N,N,NASDAQ,Yes
SHPW,"Shapeways Holdings, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SHPWW,"Shapeways Holdings, Inc. - Warrants",G,N,N,100,N,N,NASDAQ,No
SHUA,SHUAA Partners Acquisition Corp I - Class A Ordinary Share,S,N,N,100,N,N,NASDAQ,No
SHUAU,SHUAA Partners Acquisition Corp I - Unit,S,N,N,100,N,N,NASDAQ,No
SHUAW,SHUAA Partners Acquisition Corp I - Warrant,S,N,N,100,N,N,NASDAQ,No
SHV,iShares Short Treasury Bond ETF,G,N,N,100,Y,N,NASDAQ,No
SHY,iShares 1-3 Year Treasury Bond ETF,G,N,N,100,Y,N,NASDAQ,No
SHYF,"The Shyft Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SIBN,"SI-BONE, Inc. - Common Stock",G,N,N,100,N,N,NASDAQ,Yes
SIDU,"Sidus Space, Inc. - Class A Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SIEB,Siebert Financial Corp. - Common Stock,S,N,N,100,N,N,NASDAQ,Yes
SIEN,"Sientra, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SIFY,"Sify Technologies Limited - American Depository Shares, each represented by one Equity Share",S,N,N,100,N,N,NASDAQ,No
SIGA,SIGA Technologies Inc. - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
SIGI,"Selective Insurance Group, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SIGIP,"Selective Insurance Group, Inc. - Depositary Shares, each representing a 1/1,000th interest in a share of 4.60% Non-Cumulative Preferred Stock, Series B",Q,N,N,100,N,N,NASDAQ,No
SILC,Silicom Ltd - Ordinary Shares,Q,N,N,100,N,N,NASDAQ,No
SILK,"Silk Road Medical, Inc. - Common Stock",Q,N,N,100,N,N,NASDAQ,Yes
SILO,"Silo Pharma, Inc. - common stock, effectuated 1:50 R/S on 9/15",S,N,N,100,N,N,NASDAQ,Yes
SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",Q,N,N,100,N,N,NASDAQ,No
SINT,"SiNtx Technologies, Inc. - Common Stock",S,N,N,100,N,N,NASDAQ,Yes
SIRI,Sirius XM Holdings Inc. - Common Stock,Q,N,N,100,N,N,NASDAQ,Yes
SISI,"Shineco, Inc. - Common Stock",S,N,D,100,N,N,NASDAQ,Yes
SITM,SiTime Corporation - Common Stock,G,N,N,100,N,N,NASDAQ,Yes
SJ,Scienjoy Holding Corporation - Class A Ordinary Shares,S,N,N,100,N,N,NASDAQ,No
SKGR,SK Growth Opportunities Corporation - Class A Common Stock,G,N,N,100,N,N,NASDAQ,Yes
